,assists,blocks,fg_attempts,fg_made,ft_attempts,ft_made,opponent,player,points,position,rebounds,salary,stats,steals,team,threes,turnovers,date,away,minutes_played,team_points,opponent_points,dk_pt
145,0,0,6,2,0,0,phi,"Daniels, Troy",6,SG,2,3000,6pt 2rb 3st 2trey 2-6fg,3,pho,2,0,2019-01-02,False,15.2,127,132,15.5
146,0,0,7,4,0,0,mia,"Burks, Alec",9,PG/SG,3,4800,9pt 3rb 1trey 4-7fg,0,cle,1,0,2019-01-02,False,27.4,92,117,13.25
147,2,0,4,1,0,0,mem,"Brown, Bruce",3,PG/SG,5,3200,3pt 5rb 2as 1trey 1-4fg,0,det,1,0,2019-01-02,True,20.48,101,94,12.75
148,1,0,5,2,0,0,pho,"Shamet, Landry",5,PG/SG,3,3200,5pt 3rb 1as 1st 1trey 2-5fg,1,phi,1,0,2019-01-02,True,16.1,132,127,12.75
149,2,0,4,2,0,0,chi,"Grant, Jerian",6,PG,2,3900,6pt 2rb 2as 2trey 2-4fg,0,orl,2,0,2019-01-02,True,18.75,112,84,12.5
150,3,0,4,2,0,0,orl,"Arcidiacono, Ryan",5,PG,2,3500,5pt 2rb 3as 1to 1trey 2-4fg,0,chi,1,1,2019-01-02,False,15.47,84,112,12.0
151,1,0,3,3,0,0,pho,"Jackson, Demetrius",8,PG,0,3000,8pt 1as 2trey 3-3fg,0,phi,2,0,2019-01-02,True,13.67,132,127,10.5
152,2,0,8,2,0,0,dal,"Macura, J.P.",4,SG,2,3000,4pt 2rb 2as 2-8fg,0,cha,0,0,2019-01-02,False,13.8,84,122,9.5
153,1,0,8,3,0,0,mia,"Dellavedova, Matthew",7,PG/SG,0,3600,7pt 1as 1to 1trey 3-8fg,0,cle,1,1,2019-01-02,False,17.98,92,117,8.5
154,4,0,6,1,0,0,cha,"Brunson, Jalen",2,PG,0,3100,2pt 4as 1-6fg,0,dal,0,0,2019-01-02,True,12.0,122,84,8.0
155,1,0,4,2,0,0,cha,"Harris, Devin",5,PG/SG,0,3400,5pt 1as 1trey 2-4fg,0,dal,1,0,2019-01-02,True,12.95,122,84,7.0
156,1,0,1,1,0,0,mem,"Calderon, Jose",3,PG,0,3100,3pt 1as 1to 1trey 1-1fg,0,det,1,1,2019-01-02,True,16.53,101,94,4.5
157,1,0,8,0,0,0,det,"Conley, Mike",0,PG,3,7700,0pt 3rb 1as 3to 0-8fg,0,mem,0,3,2019-01-02,False,28.48,94,101,3.75
158,1,0,0,0,0,0,bkn,"Clark, Ian",0,PG/SG,0,3000,0pt 1as 1st,1,nor,0,0,2019-01-02,True,8.03,121,126,3.5
159,0,0,3,1,0,0,dal,"Parker, Tony",2,PG,1,3400,2pt 1rb 1-3fg,0,cha,0,0,2019-01-02,False,6.05,84,122,3.25
160,1,0,1,0,0,0,orl,"Payne, Cameron",0,PG/SG,1,3200,0pt 1rb 1as 0-1fg,0,chi,0,0,2019-01-02,False,5.15,84,112,2.75
161,1,0,1,0,0,0,chi,"Caupain, Troy",0,SG,1,3000,0pt 1rb 1as 0-1fg,0,orl,0,0,2019-01-02,True,3.13,112,84,2.75
162,0,1,2,0,0,0,dal,"Monk, Malik",0,PG/SG,1,3600,0pt 1rb 1bl 1to 0-2fg,0,cha,0,1,2019-01-02,False,5.13,84,122,2.75
163,0,0,0,0,0,0,min,"Wanamaker, Brad",0,PG/SG,2,3000,0pt 2rb,0,bos,0,0,2019-01-02,False,2.12,115,102,2.5
164,1,0,1,0,2,0,bos,"Bayless, Jerryd",0,PG/SG,1,3100,0pt 1rb 1as 1to 0-1fg 0-2ft,0,min,0,1,2019-01-02,True,5.15,102,115,2.25
165,0,0,1,1,0,0,chi,"Briscoe, Isaiah",2,PG/SG,0,3000,2pt 1-1fg,0,orl,0,0,2019-01-02,True,3.13,112,84,2.0
166,0,0,3,1,0,0,bkn,"Frazier, Tim",2,PG/SG,0,3800,2pt 1to 1-3fg,0,nor,0,1,2019-01-02,True,8.08,121,126,1.5
167,1,0,2,0,0,0,bos,"Terrell, Jared",0,PG,0,3000,0pt 1as 0-2fg,0,min,0,0,2019-01-02,True,2.12,102,115,1.5
168,0,0,0,0,0,0,bkn,"Jackson, Frank",0,PG/SG,1,3000,0pt 1rb,0,nor,0,0,2019-01-02,True,4.0,121,126,1.25
169,0,0,1,0,0,0,phi,"Crawford, Jamal",0,PG/SG,0,3200,0pt 0-1fg,0,pho,0,0,2019-01-02,False,5.12,127,132,0.0
170,0,0,0,0,0,0,min,"Dozier, PJ",0,PG/SG,0,3000,0pt,0,bos,0,0,2019-01-02,False,0.22,115,102,0.0
171,0,0,0,0,0,0,was,"Dorsey, Tyler",0,PG/SG,0,3000,0pt,0,atl,0,0,2019-01-02,True,0.8,98,114,0.0
172,2,0,29,15,7,5,lal,"George, Paul",37,SF/PF,4,9200,37pt 4rb 2as 4st 1to 2trey 15-29fg 5-7ft,4,okc,2,1,2019-01-02,True,34.35,107,100,53.5
173,5,0,18,14,3,3,min,"Hayward, Gordon",35,SF/PF,1,4800,35pt 1rb 5as 2to 4trey 14-18fg 3-3ft,0,bos,4,2,2019-01-02,False,31.6,115,102,44.75
174,4,0,12,7,10,8,pho,"Redick, J.J.",27,SG/SF,4,5300,27pt 4rb 4as 2st 2to 5trey 7-12fg 8-10ft,2,phi,5,2,2019-01-02,True,36.8,132,127,43.5
175,9,1,14,8,3,2,chi,"Gordon, Aaron",18,SF/PF,7,6800,18pt 7rb 9as 1bl 1to 8-14fg 2-3ft,0,orl,0,1,2019-01-02,True,37.0,112,84,41.75
176,6,0,13,7,4,4,atl,"Green, Jeff",22,SF/PF,6,4400,22pt 6rb 6as 1to 4trey 7-13fg 4-4ft,0,was,4,1,2019-01-02,False,36.25,114,98,40.0
177,3,0,18,10,12,9,bos,"Wiggins, Andrew",31,SG/SF,2,6200,31pt 2rb 3as 1to 2trey 10-18fg 9-12ft,0,min,2,1,2019-01-02,True,43.13,102,115,38.5
178,4,0,16,7,2,1,cha,"Doncic, Luka",18,SG/SF,10,7800,18pt 10rb 4as 2to 3trey 7-16fg 1-2ft,0,dal,3,2,2019-01-02,True,26.3,122,84,38.5
179,2,0,14,6,10,8,okc,"Caldwell-Pope, Kentavious",25,SG/SF,3,3900,25pt 3rb 2as 2st 1to 5trey 6-14fg 8-10ft,2,lal,5,1,2019-01-02,False,34.13,100,107,37.75
180,5,0,16,9,2,2,cle,"Richardson, Josh",24,SG/SF,2,6800,24pt 2rb 5as 2to 4trey 9-16fg 2-2ft,0,mia,4,2,2019-01-02,True,31.95,117,92,35.0
181,4,1,14,6,4,3,phi,"Jackson, Josh",16,SF/PF,6,4000,16pt 6rb 4as 1st 1bl 2to 1trey 6-14fg 3-4ft,1,pho,1,2,2019-01-02,False,26.67,127,132,33.0
182,3,0,12,6,7,4,nor,"Carroll, DeMarre",19,SF/PF,6,4000,19pt 6rb 3as 3trey 6-12fg 4-7ft,0,bkn,3,0,2019-01-02,False,29.1,126,121,32.5
183,2,1,8,4,3,2,cle,"Jones, Derrick",13,SF/PF,7,4500,13pt 7rb 2as 2st 1bl 1to 3trey 4-8fg 2-3ft,2,mia,3,1,2019-01-02,True,31.48,117,92,31.75
184,1,1,14,5,5,5,cha,"Barnes, Harrison",17,SF/PF,4,5800,17pt 4rb 1as 1st 1bl 2trey 5-14fg 5-5ft,1,dal,2,0,2019-01-02,True,29.33,122,84,28.5
185,2,0,9,6,0,0,chi,"Ross, Terrence",15,SG/SF,6,4200,15pt 6rb 2as 1st 2to 3trey 6-9fg,1,orl,3,2,2019-01-02,True,24.83,112,84,28.0
186,1,0,16,9,0,0,nor,"Harris, Joe",21,SG/SF,2,4900,21pt 2rb 1as 1st 2to 3trey 9-16fg,1,bkn,3,2,2019-01-02,False,29.48,126,121,27.5
187,1,0,12,6,0,0,orl,"Markkanen, Lauri",14,PF,6,7000,14pt 6rb 1as 2st 1to 2trey 6-12fg,2,chi,2,1,2019-01-02,False,28.13,84,112,27.5
188,4,0,15,5,3,1,atl,"Ariza, Trevor",12,SF/PF,5,5900,12pt 5rb 4as 1st 1to 1trey 5-15fg 1-3ft,1,was,1,1,2019-01-02,False,39.15,114,98,26.25
189,7,0,10,5,0,0,chi,"Fournier, Evan",13,SG/SF,1,5400,13pt 1rb 7as 2to 3trey 5-10fg,0,orl,3,2,2019-01-02,True,30.15,112,84,25.25
190,1,1,7,5,0,0,mia,"Hood, Rodney",13,SG/SF,2,4400,13pt 2rb 1as 2st 1bl 1to 3trey 5-7fg,2,cle,3,1,2019-01-02,False,26.37,92,117,24.0
191,1,0,11,6,2,2,bkn,"Moore, E'Twaun",16,SG/SF,1,4300,16pt 1rb 1as 2st 2trey 6-11fg 2-2ft,2,nor,2,0,2019-01-02,True,36.35,121,126,23.75
192,2,0,11,4,6,3,mem,"Kennard, Luke",13,SG/SF,5,3500,13pt 5rb 2as 2trey 4-11fg 3-6ft,0,det,2,0,2019-01-02,True,27.42,101,94,23.25
193,4,0,6,3,0,0,dal,"Batum, Nicolas",8,SG/SF,5,4600,8pt 5rb 4as 1st 2to 2trey 3-6fg,1,cha,2,2,2019-01-02,False,28.18,84,122,22.25
194,0,0,10,5,2,2,lal,"Grant, Jerami",13,PF,7,5300,13pt 7rb 1trey 5-10fg 2-2ft,0,okc,1,0,2019-01-02,True,35.97,107,100,22.25
195,5,1,14,5,1,1,was,"Huerter, Kevin",12,SG/SF,1,4400,12pt 1rb 5as 1bl 2to 1trey 5-14fg 1-1ft,0,atl,1,2,2019-01-02,True,44.43,98,114,22.25
196,1,1,9,3,5,4,min,"Morris, Marcus",12,SF/PF,3,6000,12pt 3rb 1as 1st 1bl 1to 2trey 3-9fg 4-5ft,1,bos,2,1,2019-01-02,False,23.52,115,102,21.75
197,3,0,8,3,0,0,cha,"Finney-Smith, Dorian",7,SF/PF,7,3300,7pt 7rb 3as 1st 3to 1trey 3-8fg,1,dal,1,3,2019-01-02,True,21.7,122,84,21.25
198,0,0,9,5,2,1,was,"Bembry, DeAndre",11,SG/SF,7,4200,11pt 7rb 1st 1to 5-9fg 1-2ft,1,atl,0,1,2019-01-02,True,25.92,98,114,21.25
199,2,1,7,4,2,1,min,"Brown, Jaylen",10,SG/SF,5,4900,10pt 5rb 2as 1st 1bl 5to 1trey 4-7fg 1-2ft,1,bos,1,5,2019-01-02,False,29.08,115,102,21.25
200,3,0,9,4,0,0,pho,"Korkmaz, Furkan",10,SG/SF,4,3400,10pt 4rb 3as 1st 3to 2trey 4-9fg,1,phi,2,3,2019-01-02,True,29.83,132,127,21.0
201,1,1,7,3,4,4,cha,"Matthews, Wes",11,SG/SF,3,4100,11pt 3rb 1as 1st 1bl 1trey 3-7fg 4-4ft,1,dal,1,0,2019-01-02,True,25.4,122,84,20.75
202,3,0,8,4,0,0,det,"Green, JaMychal",8,SF/PF,7,4000,8pt 7rb 3as 1to 4-8fg,0,mem,0,1,2019-01-02,False,23.67,94,101,20.75
203,3,0,8,4,2,2,mem,"Bullock, Reggie",13,SG/SF,1,4000,13pt 1rb 3as 3trey 4-8fg 2-2ft,0,det,3,0,2019-01-02,True,27.9,101,94,20.25
204,1,0,10,6,2,2,det,"Brooks, Dillon",14,SG/SF,4,3300,14pt 4rb 1as 1to 6-10fg 2-2ft,0,mem,0,1,2019-01-02,False,18.08,94,101,20.0
205,3,1,8,2,3,2,det,"Temple, Garrett",7,SG/SF,1,3700,7pt 1rb 3as 2st 1bl 1trey 2-8fg 2-3ft,2,mem,1,0,2019-01-02,False,37.42,94,101,19.25
206,4,1,11,3,2,2,min,"Tatum, Jayson",8,SF/PF,3,6300,8pt 3rb 4as 1bl 1to 3-11fg 2-2ft,0,bos,0,1,2019-01-02,False,31.48,115,102,19.25
207,1,0,8,3,2,1,was,"Hamilton, Daniel",8,SG/SF,7,3400,8pt 7rb 1as 1trey 3-8fg 1-2ft,0,atl,1,0,2019-01-02,True,20.85,98,114,18.75
208,2,0,8,4,0,0,cle,"Johnson, James",11,SF/PF,1,3900,11pt 1rb 2as 1st 3trey 4-8fg,1,mia,3,0,2019-01-02,True,16.52,117,92,18.75
209,4,0,5,1,0,0,okc,"Stephenson, Lance",3,SG/SF,6,3800,3pt 6rb 4as 1st 2to 1trey 1-5fg,1,lal,1,2,2019-01-02,False,21.17,100,107,18.0
210,0,1,8,3,0,0,bos,"Tolliver, Anthony",9,SF/PF,3,3000,9pt 3rb 1st 1bl 1to 3trey 3-8fg,1,min,3,1,2019-01-02,True,25.95,102,115,17.75
211,3,0,6,2,3,3,mia,"Osman, Cedi",9,SF/PF,3,4500,9pt 3rb 3as 1to 2trey 2-6fg 3-3ft,0,cle,2,1,2019-01-02,False,29.35,92,117,17.75
212,0,1,8,4,0,0,cle,"McGruder, Rodney",10,SG/SF,4,3500,10pt 4rb 1bl 1to 2trey 4-8fg,0,mia,2,1,2019-01-02,True,20.5,117,92,17.5
213,1,0,6,4,0,0,lal,"Nader, Abdel",10,SF,4,3200,10pt 4rb 1as 2trey 4-6fg,0,okc,2,0,2019-01-02,True,14.33,107,100,17.5
214,0,2,5,2,2,2,chi,"Isaac, Jonathan",7,SF/PF,3,4100,7pt 3rb 1st 2bl 1to 1trey 2-5fg 2-2ft,1,orl,1,1,2019-01-02,True,25.38,112,84,16.75
215,1,1,7,4,0,0,nor,"Kurucs, Rodions",10,SF/PF,2,5200,10pt 2rb 1as 1bl 1to 2trey 4-7fg,0,bkn,2,1,2019-01-02,False,26.12,126,121,16.5
216,2,0,9,4,0,0,dal,"Williams, Marvin",10,SF/PF,2,5100,10pt 2rb 2as 2trey 4-9fg,0,cha,2,0,2019-01-02,False,22.43,84,122,16.5
217,2,0,9,2,5,4,dal,"Bridges, Miles",8,SF/PF,5,3300,8pt 5rb 2as 2to 2-9fg 4-5ft,0,cha,0,2,2019-01-02,False,24.35,84,122,16.25
218,0,0,7,3,0,0,bos,"Saric, Dario",7,PF,6,4400,7pt 6rb 1trey 3-7fg,0,min,1,0,2019-01-02,True,22.45,102,115,15.0
219,3,0,9,3,2,0,cle,"Waiters, Dion",7,SG/SF,2,4000,7pt 2rb 3as 1trey 3-9fg 0-2ft,0,mia,1,0,2019-01-02,True,10.7,117,92,14.5
220,2,0,8,4,0,0,atl,"Porter, Otto",9,SF/PF,1,5500,9pt 1rb 2as 1to 1trey 4-8fg,0,was,1,1,2019-01-02,False,13.62,114,98,13.25
221,2,0,4,0,4,3,bos,"Okogie, Josh",3,SG/SF,3,3700,3pt 3rb 2as 2st 1to 0-4fg 3-4ft,2,min,0,1,2019-01-02,True,24.27,102,115,13.25
222,0,0,5,3,0,0,nor,"Dudley, Jared",8,SF/PF,2,3500,8pt 2rb 1st 1to 2trey 3-5fg,1,bkn,2,1,2019-01-02,False,23.73,126,121,13.0
223,1,0,4,2,0,0,min,"Ojeleye, Semi",5,SF/PF,3,3100,5pt 3rb 1as 1st 1trey 2-4fg,1,bos,1,0,2019-01-02,False,18.38,115,102,12.75
224,1,0,10,4,0,0,atl,"Dekker, Sam",8,SF/PF,2,3300,8pt 2rb 1as 4-10fg,0,was,0,0,2019-01-02,False,15.77,114,98,12.0
225,2,0,3,2,0,0,pho,"Bolden, Jonah",4,PF,4,3100,4pt 4rb 2as 2-3fg,0,phi,0,0,2019-01-02,True,15.88,132,127,12.0
226,1,0,5,2,4,4,mia,"Jones, Jalen",9,SF/PF,1,3000,9pt 1rb 1as 1to 1trey 2-5fg 4-4ft,0,cle,1,1,2019-01-02,False,14.88,92,117,11.75
227,1,0,4,1,2,2,okc,"Kuzma, Kyle",4,SF/PF,1,7500,4pt 1rb 1as 3st 3to 1-4fg 2-2ft,3,lal,0,3,2019-01-02,False,16.03,100,107,11.25
228,2,0,5,3,0,0,orl,"Hutchison, Chandler",6,SF/PF,2,3000,6pt 2rb 2as 1to 3-5fg,0,chi,0,1,2019-01-02,False,21.93,84,112,11.0
229,1,0,8,1,0,0,phi,"Bridges, Mikal",2,SG/SF,6,4400,2pt 6rb 1as 1to 1-8fg,0,pho,0,1,2019-01-02,False,26.08,127,132,10.5
230,0,0,8,2,3,2,phi,"Warren, T.J.",7,SF/PF,2,6600,7pt 2rb 1trey 2-8fg 2-3ft,0,pho,1,0,2019-01-02,False,20.03,127,132,10.0
231,1,0,7,1,0,0,orl,"Holiday, Justin",3,SG/SF,4,4800,3pt 4rb 1as 1trey 1-7fg,0,chi,1,0,2019-01-02,False,26.18,84,112,10.0
232,1,0,2,1,4,4,chi,"Iwundu, Wes",6,SG/SF,2,3300,6pt 2rb 1as 1to 1-2fg 4-4ft,0,orl,0,1,2019-01-02,True,21.33,112,84,9.5
233,2,0,6,1,0,0,was,"Carter, Vince",3,SF/PF,2,3500,3pt 2rb 2as 1trey 1-6fg,0,atl,1,0,2019-01-02,True,13.87,98,114,9.0
234,0,0,4,1,0,0,bkn,"Miller, Darius",3,SF/PF,3,3800,3pt 3rb 1st 1to 1trey 1-4fg,1,nor,1,1,2019-01-02,True,28.7,121,126,8.75
235,0,0,8,4,0,0,phi,"Oubre, Kelly",9,SG/SF,0,4200,9pt 2to 1trey 4-8fg,0,pho,1,2,2019-01-02,False,23.0,127,132,8.5
236,1,0,4,2,2,2,dal,"Kidd-Gilchrist, Michael",6,SF/PF,0,3400,6pt 1as 2-4fg 2-2ft,0,cha,0,0,2019-01-02,False,13.77,84,122,7.5
237,0,0,2,2,2,1,det,"Selden, Wayne",5,SG/SF,1,3100,5pt 1rb 2-2fg 1-2ft,0,mem,0,0,2019-01-02,False,5.07,94,101,6.25
238,0,0,3,2,0,0,dal,"Bacon, Dwayne",4,SG/SF,3,3000,4pt 3rb 4to 2-3fg,0,cha,0,4,2019-01-02,False,16.98,84,122,5.75
239,0,0,3,2,2,1,okc,"Mykhailiuk, Sviatoslav",5,SG/SF,1,3000,5pt 1rb 1to 2-3fg 1-2ft,0,lal,0,1,2019-01-02,False,6.13,100,107,5.75
240,1,0,3,1,0,0,atl,"Brown Jr., Troy",2,SG/SF,1,3100,2pt 1rb 1as 1-3fg,0,was,0,0,2019-01-02,False,6.02,114,98,4.75
241,0,0,3,1,2,1,mem,"Johnson, Stanley",3,SF/PF,1,3400,3pt 1rb 1-3fg 1-2ft,0,det,0,0,2019-01-02,True,5.15,101,94,4.25
242,0,0,7,1,0,0,lal,"Ferguson, Terrance",2,SG/SF,1,3100,2pt 1rb 1-7fg,0,okc,0,0,2019-01-02,True,18.62,107,100,3.25
243,0,0,0,0,0,0,mia,"Blossomgame, Jaron",0,SF/PF,2,3300,0pt 2rb 1to,0,cle,0,1,2019-01-02,False,3.13,92,117,2.0
244,0,0,3,0,0,0,lal,"Diallo, Hamidou",0,SG/SF,2,3100,0pt 2rb 1to 0-3fg,0,okc,0,1,2019-01-02,True,11.32,107,100,2.0
245,0,0,2,0,0,0,det,"Casspi, Omri",0,SF/PF,1,3100,0pt 1rb 0-2fg,0,mem,0,0,2019-01-02,False,4.0,94,101,1.25
246,0,0,0,0,0,0,bos,"Nunnally, James",0,SG/SF,0,3000,0pt,0,min,0,0,2019-01-02,True,2.15,102,115,0.0
247,0,0,0,0,0,0,bkn,"Hill, Solomon",0,SF/PF,0,3200,0pt,0,nor,0,0,2019-01-02,True,6.08,121,126,0.0
248,0,0,2,0,0,0,was,"Anderson, Justin",0,SF/PF,0,3100,0pt 1to 0-2fg,0,atl,0,1,2019-01-02,True,5.03,98,114,-0.5
249,4,3,25,12,10,8,bkn,"Davis, Anthony",34,PF/C,26,11800,34pt 26rb 4as 1st 3bl 1to 2trey 12-25fg 8-10ft,1,nor,2,1,2019-01-02,True,42.12,121,126,82.5
250,2,2,23,12,19,17,pho,"Embiid, Joel",42,C,18,10600,42pt 18rb 2as 3st 2bl 4to 1trey 12-23fg 17-19ft,3,phi,1,4,2019-01-02,True,36.18,132,127,77.5
251,7,1,21,12,3,3,bos,"Towns, Karl-Anthony",28,C,12,9600,28pt 12rb 7as 1bl 4to 1trey 12-21fg 3-3ft,0,min,1,4,2019-01-02,True,37.07,102,115,55.5
252,3,3,15,10,3,1,chi,"Vucevic, Nikola",22,C,12,9400,22pt 12rb 3as 2st 3bl 2to 1trey 10-15fg 1-3ft,2,orl,1,2,2019-01-02,True,26.2,112,84,52.5
253,7,0,23,11,5,2,mem,"Griffin, Blake",26,PF/C,8,8400,26pt 8rb 7as 2st 2trey 11-23fg 2-5ft,2,det,2,0,2019-01-02,True,38.93,101,94,51.5
254,0,3,19,11,2,1,was,"Len, Alex",24,C,11,4700,24pt 11rb 3bl 1to 1trey 11-19fg 1-2ft,0,atl,1,1,2019-01-02,True,27.43,98,114,45.25
255,1,2,7,5,6,6,atl,"Bryant, Thomas",16,PF/C,15,4700,16pt 15rb 1as 2st 2bl 1to 5-7fg 6-6ft,2,was,0,1,2019-01-02,False,39.22,114,98,45.25
256,2,0,11,8,8,8,det,"Jackson, Jaren",26,PF/C,10,5000,26pt 10rb 2as 2to 2trey 8-11fg 8-8ft,0,mem,2,2,2019-01-02,False,35.15,94,101,43.0
257,3,2,10,5,6,4,lal,"Adams, Steven",14,C,15,6900,14pt 15rb 3as 2bl 2to 5-10fg 4-6ft,0,okc,0,2,2019-01-02,True,36.33,107,100,41.75
258,2,0,12,8,2,2,phi,"Ayton, Deandre",18,C,11,7300,18pt 11rb 2as 2st 1to 8-12fg 2-2ft,2,pho,0,1,2019-01-02,False,33.52,127,132,39.75
259,3,0,14,8,2,1,was,"Collins, John",21,PF/C,8,8200,21pt 8rb 3as 2to 4trey 8-14fg 1-2ft,0,atl,4,2,2019-01-02,True,26.9,98,114,36.5
260,2,2,13,8,9,5,bkn,"Randle, Julius",21,PF/C,4,8000,21pt 4rb 2as 1st 2bl 2to 8-13fg 5-9ft,1,nor,0,2,2019-01-02,True,34.08,121,126,34.0
261,2,1,13,4,5,3,mem,"Drummond, Andre",11,C,10,8100,11pt 10rb 2as 2st 1bl 1to 4-13fg 3-5ft,2,det,0,1,2019-01-02,True,38.45,101,94,33.5
262,1,4,16,7,3,1,okc,"McGee, JaVale",15,C,8,4800,15pt 8rb 1as 4bl 2to 7-16fg 1-3ft,0,lal,0,2,2019-01-02,False,20.3,100,107,33.5
263,2,1,6,5,3,3,cha,"Powell, Dwight",15,PF/C,8,3700,15pt 8rb 2as 1st 1bl 1to 2trey 5-6fg 3-3ft,1,dal,2,1,2019-01-02,True,23.75,122,84,32.5
264,0,2,6,3,4,4,nor,"Allen, Jarrett",10,C,11,5100,10pt 11rb 1st 2bl 3-6fg 4-4ft,1,bkn,0,0,2019-01-02,False,31.43,126,121,31.25
265,4,2,9,7,0,0,min,"Horford, Al",15,PF/C,5,5700,15pt 5rb 4as 2bl 1to 1trey 7-9fg,0,bos,1,1,2019-01-02,False,23.48,115,102,31.25
266,1,1,3,3,2,0,nor,"Davis, Ed",6,PF/C,12,3400,6pt 12rb 1as 2st 1bl 3-3fg 0-2ft,2,bkn,0,0,2019-01-02,False,16.55,126,121,28.5
267,1,1,7,4,0,0,cha,"Jordan, DeAndre",8,C,13,6500,8pt 13rb 1as 1bl 4-7fg,0,dal,0,0,2019-01-02,True,24.25,122,84,27.75
268,6,1,5,3,0,0,mia,"Nance, Larry",6,PF/C,5,7600,6pt 5rb 6as 3st 1bl 3to 3-5fg,3,cle,0,3,2019-01-02,False,21.92,92,117,27.75
269,3,2,10,4,2,2,det,"Gasol, Marc",11,C,7,7400,11pt 7rb 3as 2bl 2to 1trey 4-10fg 2-2ft,0,mem,1,2,2019-01-02,False,29.68,94,101,27.75
270,0,1,8,4,0,0,cle,"Whiteside, Hassan",8,C,12,6700,8pt 12rb 1bl 2to 4-8fg,0,mia,0,2,2019-01-02,True,23.43,117,92,24.0
271,2,1,5,4,6,5,phi,"Holmes, Richaun",13,PF/C,4,3300,13pt 4rb 2as 1bl 4-5fg 5-6ft,0,pho,0,0,2019-01-02,False,14.48,127,132,23.0
272,1,1,5,4,4,2,dal,"Biyombo, Bismack",10,C,7,3000,10pt 7rb 1as 1bl 4-5fg 2-4ft,0,cha,0,0,2019-01-02,False,14.77,84,122,22.25
273,5,0,5,4,0,0,cle,"Adebayo, Bam",8,PF/C,5,4000,8pt 5rb 5as 1st 3to 4-5fg,1,mia,0,3,2019-01-02,True,24.57,117,92,22.25
274,1,1,8,3,0,0,was,"Dedmon, Dewayne",6,PF/C,9,5800,6pt 9rb 1as 1st 1bl 1to 3-8fg,1,atl,0,1,2019-01-02,True,27.0,98,114,22.25
275,1,0,9,5,6,4,mia,"Thompson, Tristan",14,C,2,6400,14pt 2rb 1as 2st 1to 5-9fg 4-6ft,2,cle,0,1,2019-01-02,False,23.43,92,117,21.5
276,1,1,8,3,0,0,dal,"Hernangomez, Guillermo",6,C,10,3800,6pt 10rb 1as 1bl 1to 3-8fg,0,cha,0,1,2019-01-02,False,18.0,84,122,21.5
277,0,3,7,4,3,2,chi,"Bamba, Mohamed",10,C,5,4600,10pt 5rb 3bl 2to 4-7fg 2-3ft,0,orl,0,2,2019-01-02,True,19.5,112,84,21.25
278,3,1,4,3,1,1,min,"Theis, Daniel",8,PF/C,4,3500,8pt 4rb 3as 1bl 1trey 3-4fg 1-1ft,0,bos,1,0,2019-01-02,False,13.63,115,102,20.0
279,1,0,3,3,2,2,cle,"Olynyk, Kelly",10,PF/C,6,4400,10pt 6rb 1as 2trey 3-3fg 2-2ft,0,mia,2,0,2019-01-02,True,27.5,117,92,20.0
280,3,0,6,2,2,1,dal,"Kaminsky, Frank",5,PF/C,6,3000,5pt 6rb 3as 1st 1to 2-6fg 1-2ft,1,cha,0,1,2019-01-02,False,16.23,84,122,18.5
281,1,0,3,3,0,0,cha,"Kleber, Maxi",8,PF/C,4,3700,8pt 4rb 1as 1st 2to 2trey 3-3fg,1,dal,2,2,2019-01-02,True,12.0,122,84,16.5
282,1,0,7,4,0,0,bos,"Gibson, Taj",8,PF/C,5,4600,8pt 5rb 1as 2to 4-7fg,0,min,0,2,2019-01-02,True,25.55,102,115,14.75
283,0,1,3,2,2,1,lal,"Noel, Nerlens",5,C,4,3300,5pt 4rb 1st 1bl 2-3fg 1-2ft,1,okc,0,0,2019-01-02,True,11.67,107,100,14.0
284,1,1,4,4,0,0,okc,"Zubac, Ivica",8,C,2,4000,8pt 2rb 1as 1bl 1to 4-4fg,0,lal,0,1,2019-01-02,False,10.35,100,107,13.5
285,1,0,2,2,4,3,okc,"Chandler, Tyson",7,C,3,3500,7pt 3rb 1as 2-2fg 3-4ft,0,lal,0,0,2019-01-02,False,17.35,100,107,12.25
286,0,0,4,2,0,0,cha,"Nowitzki, Dirk",6,PF/C,2,3200,6pt 2rb 2trey 2-4fg,0,dal,2,0,2019-01-02,True,6.0,122,84,9.5
287,0,0,4,1,0,0,lal,"Patterson, Patrick",2,PF/C,4,3000,2pt 4rb 1st 1-4fg,1,okc,0,0,2019-01-02,True,12.03,107,100,9.0
288,2,0,1,0,0,0,pho,"Muscala, Mike",0,PF/C,4,3700,0pt 4rb 2as 1st 2to 0-1fg,1,phi,0,2,2019-01-02,True,23.23,132,127,9.0
289,1,1,2,2,0,0,min,"Yabusele, Guerschon",4,PF/C,1,3000,4pt 1rb 1as 1bl 2to 2-2fg,0,bos,0,2,2019-01-02,False,11.1,115,102,7.75
290,0,0,1,0,2,2,mem,"Leuer, Jon",2,PF/C,5,3100,2pt 5rb 1to 0-1fg 2-2ft,0,det,0,1,2019-01-02,True,14.25,101,94,7.75
291,0,0,5,1,0,0,cha,"Mejri, Salah",2,C,4,3300,2pt 4rb 1-5fg,0,dal,0,0,2019-01-02,True,9.15,122,84,7.0
292,1,1,0,0,0,0,det,"Noah, Joakim",0,C,1,3000,0pt 1rb 1as 1bl,0,mem,0,0,2019-01-02,False,3.12,94,101,4.75
